locus_id	gene	spearman_r	pvalue	padj
LNC_L00198	HSPA1B	-0.5696890763070647	0.0036612480030135054	0.337953893060818
LNC_L00198	ZNF430	0.6171585539167803	0.0013153973597241281	0.23231390365203816
LNC_L00198	TGIF2	-0.5231364857880703	0.008712650707805449	0.439897052979209
LNC_L00198	EFS	-0.5005441763211436	0.012732442766677503	0.48277567956979567
LNC_L00198	NCAN	-0.5305501321332968	0.007649959199021428	0.4212598491726937
LNC_L00198	LRRK2	0.5088491064541615	0.011107160942190119	0.4681524756231881
LNC_L00320	KLRC2	-0.5029179072221253	0.012249135759392177	0.47923959189051835
LNC_L00320	CXCL10	0.52786797130876	0.008021215724592847	0.4286809307999313
LNC_L00320	PHLDB2	0.5404081512150474	0.006405999260573579	0.4003382294218907
LNC_L00320	ADCY5	-0.5111474729766692	0.01068895374955182	0.4652187124157268
LNC_L00320	TMEM121	-0.5431513397998953	0.0060916121346622915	0.39482671243181516
LNC_L00320	PRAF2	0.5099358976307666	0.010907758352028167	0.46653044137476596
LNC_L00320	BIN3	-0.6245326011503847	0.0011055850769815805	0.21941013808291146
LNC_L00320	PCGF6	-0.5276066044857568	0.008058180830155852	0.4286809307999313
LNC_L00320	RNASE2	0.5126435218659742	0.010423789169423256	0.46180673290237106
LNC_L00320	INPP4B	0.5433299298649938	0.006071600321328897	0.39480631010917544
LNC_L00320	LASP1NB	-0.5811457137464496	0.002900195087826776	0.3209702073484179
LNC_L00320	CCDC160	-0.5440657359948446	0.005989729072421399	0.39359000818542395
LNC_L00320	SPINT2	0.5371111684151637	0.006801685215047293	0.4063921220933793
LNC_L00320	APOL1	0.522233838801116	0.008850019701376891	0.44250098506884455
LNC_L00320	ARHGAP15	0.5284379965713519	0.007941086032167458	0.42761885860747134
LNC_L00320	B3GALT1	-0.5691705720662419	0.0036993396544948306	0.3392407543423207
LNC_L00320	PRICKLE1	0.5728876043736133	0.003433516892225605	0.3303727593894053
LNC_L00320	CFD	0.6059507137234322	0.0016992791485188603	0.25879706945929754
LNC_L00320	RIN3	0.6151688468699626	0.0013775334786978294	0.23663151781312408
LNC_L00320	ZBED4	-0.618240867039071	0.001282617798916471	0.2317910056233499
LNC_L00320	HAPLN2	-0.5733522334120347	0.003401454022160759	0.3303727593894053
LNC_L00320	LIMS3	0.6187961601400839	0.0012660733074788579	0.2301951468143378
LNC_L00320	LIMS4	0.6187961601400839	0.0012660733074788579	0.2301951468143378
LNC_L00320	MICU3	-0.5323338593908983	0.0074110706786058005	0.41896358054534955
LNC_L00320	POLR3B	-0.5010726428159294	0.01262350932665334	0.48277567956979567
LNC_L00320	TRIM62	-0.5130947925718421	0.010344880342614347	0.4609217933134009
LNC_L00320	ZNF446	-0.6511836285674303	0.0005680866388762208	0.16513827342774892
